"customer_id","recency_days","frequency_count","monetary_value","r_score","f_score","m_score","rfm_segment"
"12545","75","2","1000.39","2","3","4","234"
"15508","189","6","1000.27","1","5","4","154"
"18143","116","2","1000.16","2","3","4","234"
"12722","85","4","997.63","2","4","4","244"
"15110","23","4","996.10","4","4","4","444"
"15104","196","2","993.54","1","3","4","134"
"17594","85","2","993.18","2","3","4","234"
"13363","17","2","992.50","4","3","4","434"
"14223","92","3","991.13","2","4","4","244"
"16232","43","4","990.88","3","4","4","344"
"14514","61","3","990.20","3","4","4","344"
"17126","152","5","989.45","2","4","4","244"
"15062","71","4","987.86","2","4","4","244"
"18237","2","5","987.10","5","4","4","544"
"14583","5","5","986.96","5","4","4","544"
"17324","17","4","986.48","4","4","4","444"
"13117","21","8","984.91","4","5","4","454"
"17144","1","2","984.57","5","3","4","534"
"12510","142","2","982.57","2","3","4","234"
"15133","127","3","982.42","2","4","4","244"
"15071","93","2","982.07","2","3","4","234"
"16188","44","4","981.86","3","4","4","344"
"16085","23","5","981.51","4","4","4","444"
"12541","29","3","981.18","4","4","4","444"
"18170","33","3","980.31","3","4","4","344"
"13509","8","7","979.72","5","5","4","554"
"13350","16","2","979.12","4","3","4","434"
"15132","18","5","977.93","4","4","4","444"
"14920","212","2","977.77","1","3","4","134"
"13026","1","5","975.36","5","4","4","544"
"16376","8","2","974.96","5","3","4","534"
"14522","24","4","974.54","4","4","4","444"
"15449","26","3","974.52","4","4","4","444"
"12994","4","3","974.42","5","4","4","544"
"18194","82","1","973.84","2","2","4","224"
"16009","22","4","972.11","4","4","4","444"
"15506","22","3","972.08","4","4","4","444"
"13155","33","4","971.76","3","4","4","344"
"17100","18","2","971.74","4","3","4","434"
"14256","260","2","969.06","1","3","4","134"
"14138","1","2","965.88","5","3","4","534"
"15793","14","3","965.61","4","4","4","444"
"15860","40","8","965.16","3","5","4","354"
"12550","79","1","964.83","2","2","4","224"
"13138","22","6","962.39","4","5","4","454"
"14006","115","3","962.19","2","4","4","244"
"15156","1","3","961.49","5","4","4","544"
"16419","112","6","958.71","2","5","4","254"
"18192","71","1","957.97","3","2","4","324"
"13823","18","2","957.66","4","3","4","434"
"12697","28","3","957.59","4","4","4","444"
"14629","4","2","955.26","5","3","4","534"
"15948","8","2","955.24","5","3","4","534"
"17244","53","1","954.90","3","2","4","324"
"17097","2","8","954.42","5","5","4","554"
"15835","44","4","954.09","3","4","4","344"
"14540","9","3","952.66","5","4","4","544"
"15421","58","4","950.36","3","4","4","344"
"13636","36","5","949.12","3","4","4","344"
"12822","70","2","948.88","3","3","4","334"
"17044","25","1","948.48","4","2","4","424"
"13748","95","5","948.25","2","4","4","244"
"12458","71","2","947.40","3","3","4","334"
"15747","12","3","946.64","5","4","4","544"
"13261","268","2","944.10","1","3","4","134"
"12820","3","4","942.34","5","4","4","544"
"14075","4","3","942.26","5","4","4","544"
"15289","29","3","939.78","4","4","4","444"
"17527","53","4","939.37","3","4","4","344"
"17227","18","6","939.32","4","5","4","454"
"16584","80","2","936.08","2","3","4","234"
"14140","3","2","935.05","5","3","4","534"
"16027","91","6","934.62","2","5","4","254"
"12924","88","4","933.70","2","4","3","243"
"15787","26","3","933.26","4","4","3","443"
"13655","114","2","932.97","2","3","3","233"
"14532","236","4","932.85","1","4","3","143"
"18133","212","1","931.50","1","2","3","123"
"16934","54","2","931.03","3","3","3","333"
"17289","31","3","931.02","4","4","3","443"
"17552","60","4","930.41","3","4","3","343"
"17618","5","3","930.28","5","4","3","543"
"16907","29","5","928.76","4","4","3","443"
"14475","71","3","925.85","3","4","3","343"
"14231","183","3","925.71","1","4","3","143"
"17048","117","3","925.35","2","4","3","243"
"15312","75","4","924.85","2","4","3","243"
"13805","52","2","924.60","3","3","3","333"
"15654","9","2","922.53","5","3","3","533"
"13122","94","2","922.39","2","3","3","233"
"16551","95","3","922.12","2","4","3","243"
"13934","263","1","922.10","1","2","3","123"
"13035","73","2","921.88","2","3","3","233"
"14081","302","2","921.62","1","3","3","133"
"15576","37","1","921.37","3","2","3","323"
"13984","26","5","920.51","4","4","3","443"
"17018","40","2","920.10","3","3","3","333"
"12652","331","1","919.98","1","2","3","123"
"13075","129","1","919.61","2","2","3","223"
"16511","21","3","918.33","4","4","3","443"
"15253","16","5","918.20","4","4","3","443"
"13549","25","7","918.20","4","5","3","453"
"14015","52","1","917.34","3","2","3","323"
"14712","29","3","917.07","4","4","3","443"
"15707","35","4","916.98","3","4","3","343"
"17236","12","6","916.13","5","5","3","553"
"14141","2","4","915.13","5","4","3","543"
"16216","267","1","914.93","1","2","3","123"
"16809","23","5","914.69","4","4","3","443"
"15587","50","4","913.68","3","4","3","343"
"15364","95","2","913.19","2","2","3","223"
"14359","19","3","912.18","4","4","3","443"
"13192","95","2","911.94","2","2","3","223"
"14289","8","6","911.26","5","5","3","553"
"13689","63","1","910.00","3","2","3","323"
"13782","12","6","908.86","5","5","3","553"
"13038","80","3","908.46","2","4","3","243"
"17323","15","7","906.52","4","5","3","453"
"15480","116","1","905.50","2","2","3","223"
"15807","50","3","903.90","3","4","3","343"
"17848","81","9","901.20","2","5","3","253"
"16716","266","2","901.20","1","2","3","123"
"15511","11","5","900.53","5","4","3","543"
"12940","54","2","899.69","3","2","3","323"
"14625","196","2","899.63","1","2","3","123"
"15079","212","4","895.61","1","4","3","143"
"15865","40","3","895.13","3","4","3","343"
"15211","60","2","894.41","3","2","3","323"
"15066","53","1","893.59","3","2","3","323"
"12772","59","1","892.47","3","2","3","323"
"16361","9","4","891.21","5","4","3","543"
"13515","72","4","891.12","2","4","3","243"
"15255","66","1","890.85","3","2","3","323"
"14240","30","2","890.34","4","2","3","423"
"14344","127","8","889.93","2","5","3","253"
"17007","50","6","889.93","3","5","3","353"
"17829","298","1","889.24","1","2","3","123"
"17537","29","2","887.67","4","2","3","423"
"16900","16","3","887.11","4","4","3","443"
"14623","32","5","886.70","3","4","3","343"
"14449","18","4","885.80","4","4","3","443"
"15822","3","2","885.47","5","2","3","523"
"17704","168","2","885.19","2","2","3","223"
"15799","75","3","884.14","2","4","3","243"
"15907","3","3","882.72","5","4","3","543"
"18236","29","6","882.24","4","5","3","453"
"17109","29","6","881.29","4","5","3","453"
"13662","85","3","881.26","2","4","3","243"
"13037","138","3","881.07","2","4","3","243"
"15076","172","1","880.85","2","2","3","223"
"17027","78","6","877.56","2","5","3","253"
"15653","92","2","877.44","2","2","3","223"
"14770","232","2","876.42","1","2","3","123"
"15100","333","3","876.00","1","4","3","143"
"16513","4","4","874.59","5","4","3","543"
"16657","9","4","874.43","5","4","3","543"
"13294","189","2","873.74","1","2","3","123"
"15208","1","5","870.12","5","4","3","543"
"13200","19","4","870.09","4","4","3","443"
"13979","73","1","869.87","2","2","3","223"
"17566","8","2","869.77","5","2","3","523"
"12694","70","2","869.67","3","2","3","323"
"13203","9","4","869.46","5","4","3","543"
"17886","31","3","869.28","4","4","3","443"
"17649","138","1","868.49","2","2","3","223"
"14912","16","2","867.85","4","2","3","423"
"14715","24","4","867.38","4","4","3","443"
"16235","40","5","867.31","3","4","3","343"
"14597","11","2","866.24","5","2","3","523"
"16567","194","2","865.60","1","2","3","123"
"13846","24","3","865.06","4","4","3","443"
"12680","0","4","862.81","5","4","3","543"
"16266","73","7","861.89","2","5","3","253"
"16221","36","3","860.86","3","4","3","343"
"12794","53","2","860.41","3","2","3","323"
"13339","200","1","860.12","1","2","3","123"
"14577","12","4","859.71","5","4","3","543"
"14553","19","5","859.27","4","4","3","443"
"13566","40","2","856.84","3","2","3","323"
"16163","232","2","856.60","1","2","3","123"
"12693","127","4","855.91","2","4","3","243"
"17064","58","3","855.45","3","4","3","343"
"16037","269","3","855.02","1","4","3","143"
"12878","236","2","854.99","1","2","3","123"
"17560","94","4","854.95","2","4","3","243"
"16121","57","2","854.66","3","2","3","323"
"14193","67","2","853.39","3","2","3","323"
"13991","12","6","852.88","5","5","3","553"
"15022","11","4","852.39","5","4","3","543"
"12379","81","2","852.24","2","2","3","223"
"16070","22","2","852.15","4","2","3","423"
"16020","16","3","851.01","4","4","3","443"
"18096","11","3","849.06","5","4","3","543"
"12713","0","1","848.55","5","2","3","523"
"14657","17","4","848.22","4","4","3","443"
"16347","11","2","847.45","5","2","3","523"
"13221","240","2","847.41","1","2","3","123"
"16877","12","6","846.62","5","4","3","543"
"14803","162","3","845.55","2","4","3","243"
"12847","22","1","843.64","4","2","3","423"
"17624","14","2","843.48","4","2","3","423"
"17929","11","4","843.00","5","4","3","543"
"13929","169","2","842.65","2","2","3","223"
"16108","84","1","842.50","2","2","3","223"
"16560","26","2","841.41","4","2","3","423"
"14862","25","2","841.20","4","2","3","423"
"17076","36","3","841.08","3","4","3","343"
"14332","22","3","840.21","4","4","3","443"
"13940","17","4","839.14","4","4","3","443"
"17115","8","3","837.50","5","4","3","543"
"16554","42","3","837.10","3","4","3","343"
"15832","254","1","836.79","1","2","3","123"
"12728","71","4","836.33","2","4","3","243"
"16747","37","2","836.06","3","2","3","323"
"17169","57","2","835.78","3","2","3","323"
"13835","25","4","834.57","4","4","3","443"
"17075","17","4","834.12","4","4","3","443"
"16644","177","2","833.78","2","2","3","223"
"15862","8","4","832.88","5","4","3","543"
"14644","67","2","830.76","3","2","3","323"
"16924","21","3","829.89","4","4","3","443"
"13681","17","4","827.83","4","4","3","443"
"12461","94","2","826.88","2","2","3","223"
"12781","63","2","826.74","3","2","3","323"
"16494","296","1","826.53","1","2","3","123"
"12427","21","3","825.80","4","4","3","443"
"15164","68","3","824.58","3","4","3","343"
"16164","17","3","822.48","4","4","3","443"
"12778","19","6","822.23","4","5","3","453"
"13893","297","1","821.10","1","2","3","123"
"17921","64","4","820.23","3","4","3","343"
"17759","17","3","819.96","4","4","3","443"
"13220","78","4","819.29","2","4","3","243"
"16092","114","3","817.86","2","4","3","243"
"16869","22","4","817.12","4","4","3","443"
"16943","211","3","816.73","1","4","3","143"
"15649","336","2","816.00","1","2","3","123"
"15399","1","3","815.77","5","4","3","543"
"13811","183","3","814.50","1","4","3","143"
"18064","133","2","814.00","2","2","3","223"
"16600","4","6","813.52","5","5","3","553"
"16621","51","4","813.48","3","4","3","343"
"14421","57","2","813.11","3","2","3","323"
"16284","31","2","812.68","4","2","3","423"
"17980","165","3","811.45","2","4","3","243"
"16460","28","3","811.23","4","4","3","443"
"16276","176","1","810.60","2","2","3","223"
"16624","80","2","810.57","2","2","3","223"
"15965","17","4","808.87","4","4","3","443"
"14499","26","3","808.44","4","4","3","443"
"15533","19","3","807.57","4","4","3","443"
"12421","15","4","807.04","4","4","3","443"
"13707","267","2","806.41","1","2","3","123"
"12434","84","2","806.14","2","2","3","223"
"13637","52","3","804.30","3","4","3","343"
"18248","122","2","804.02","2","2","3","223"
"12422","95","3","803.56","2","4","3","243"
"15644","166","4","803.54","2","4","3","243"
"18265","72","2","801.51","2","2","3","223"
"17114","5","8","801.12","5","5","3","553"
"16367","37","2","800.67","3","2","3","323"
"15561","11","4","800.59","5","4","3","543"
"13720","116","4","799.90","2","4","3","243"
"17905","71","4","798.99","3","4","3","343"
"17703","35","3","798.74","3","4","3","343"
"13280","122","3","798.46","2","4","3","243"
"16438","5","5","798.35","5","4","3","543"
"13389","11","3","797.96","5","4","3","543"
"12701","79","2","797.71","2","2","3","223"
"13336","77","1","795.12","2","2","3","223"
"15831","58","3","794.64","3","4","3","343"
"15990","44","2","792.11","3","2","3","323"
"13167","18","4","791.33","4","4","3","443"
"14976","57","7","790.86","3","5","3","353"
"13016","73","3","789.89","2","4","3","243"
"16759","7","3","789.79","5","4","3","543"
"13329","31","2","789.00","4","2","3","423"
"14557","85","1","788.38","2","2","3","223"
"13323","3","5","787.85","5","4","3","543"
"13884","7","5","787.60","5","4","3","543"
"16546","290","2","787.15","1","2","3","123"
"13212","19","3","786.83","4","4","3","443"
"13109","59","2","786.54","3","2","3","323"
"12628","4","3","786.46","5","4","3","543"
"15806","46","3","784.58","3","4","3","343"
"18136","63","3","784.33","3","4","3","343"
"17180","56","4","783.97","3","4","3","343"
"16054","145","1","783.90","2","2","3","223"
"15952","33","4","781.91","3","4","3","343"
"17006","4","4","781.78","5","4","3","543"
"15679","24","4","781.28","4","4","3","443"
"13583","155","1","781.03","2","2","3","223"
"15239","10","2","780.59","5","2","3","523"
"17797","22","3","780.43","4","4","3","443"
"18228","56","2","779.90","3","2","3","323"
"12735","315","2","779.57","1","2","3","123"
"17411","12","3","778.94","5","4","3","543"
"13375","88","1","778.65","2","2","3","223"
"14815","36","2","778.50","3","2","3","323"
"17414","43","2","778.00","3","2","3","323"
"16505","31","1","777.60","4","2","3","423"
"13563","84","2","777.53","2","2","3","223"
"12425","78","1","777.20","2","2","3","223"
"15618","32","4","776.85","4","4","3","443"
"15743","16","4","775.96","4","4","3","443"
"13314","1","3","775.94","5","4","3","543"
"13341","260","1","775.85","1","2","3","123"
"16825","38","2","775.18","3","2","3","323"
"15414","9","3","774.90","5","4","3","543"
"16043","37","4","773.99","3","4","3","343"
"16222","318","1","773.55","1","2","3","123"
"15075","77","1","773.03","2","2","3","223"
"17764","50","2","772.55","3","2","3","323"
"17409","184","2","771.85","1","2","3","123"
"15353","254","2","770.12","1","2","3","123"
"14412","42","2","770.03","3","2","3","323"
"12965","89","1","769.81","2","2","3","223"
"16480","75","1","769.29","2","2","3","223"
"13356","80","1","768.24","2","2","3","223"
"14672","234","2","765.55","1","2","3","123"
"17695","131","2","765.34","2","2","3","223"
"14885","131","1","765.32","2","2","3","223"
"17516","15","5","764.88","4","4","3","443"
"17268","107","4","763.64","2","4","3","243"
"17466","10","2","763.28","5","2","3","523"
"16806","103","4","762.16","2","4","3","243"
"15599","26","2","761.74","4","2","3","423"
"14883","18","6","761.59","4","5","3","453"
"17425","19","2","759.17","4","2","3","423"
"16036","87","2","758.92","2","2","3","223"
"15568","2","3","758.29","5","4","3","543"
"16725","302","7","758.27","1","5","3","153"
"12413","66","3","758.10","3","4","3","343"
"16205","30","4","757.63","4","4","3","443"
"14550","10","2","757.37","5","2","3","523"
"16770","57","5","757.10","3","4","3","343"
"15223","225","2","755.75","1","2","3","123"
"13370","371","1","754.87","1","2","3","123"
"18104","37","1","754.64","3","2","3","323"
"14234","22","4","754.12","4","4","3","443"
"16470","51","4","752.77","3","4","3","343"
"13730","135","2","752.60","2","2","3","223"
"13030","11","2","752.44","5","2","3","523"
"16256","266","1","752.43","1","2","3","123"
"12908","176","2","750.00","2","2","3","223"
"17146","105","3","749.78","2","4","3","243"
"14923","50","1","749.10","3","2","3","323"
"15656","45","4","748.50","3","4","3","343"
"16859","144","2","747.81","2","2","3","223"
"14201","60","7","747.44","3","5","3","353"
"17387","19","2","746.81","4","3","3","433"
"14050","31","2","746.36","4","3","3","433"
"17034","16","3","745.52","4","4","3","443"
"14790","16","4","745.06","4","4","3","443"
"13950","11","4","745.06","5","4","3","543"
"13236","24","2","744.85","4","3","3","433"
"13354","71","1","743.53","2","2","3","223"
"16730","52","3","743.11","3","4","3","343"
"12374","25","1","742.93","4","2","3","423"
"16891","1","5","742.43","5","4","3","543"
"12465","17","2","742.19","4","3","3","433"
"14662","28","4","741.37","4","4","3","443"
"13753","287","1","741.26","1","2","3","123"
"13900","183","3","740.95","1","4","3","143"
"17692","127","4","740.94","2","4","3","243"
"15252","36","2","740.78","3","3","3","333"
"12603","21","1","739.20","4","2","3","423"
"14756","15","1","738.96","4","2","3","423"
"12976","211","1","738.60","1","2","3","123"
"17461","22","3","735.82","4","4","3","443"
"15074","105","1","735.67","2","2","3","223"
"15045","151","2","735.66","2","3","3","233"
"15215","46","3","734.94","3","4","3","343"
